,uuid,name_first,country,male,level,gender,F,M,?
93847,eda8dfbf-f3ce-11eb-b0cf-121df0c29c1e,Mallory,US,0.0,1.0,F,0.97855508,0.0,0.0
93848,eda91d32-f092-11eb-b0cf-121df0c29c1e,Hopil,US,,,,,,
93849,eda94d6a-f092-11eb-b0cf-121df0c29c1e,HongSoo,KR,,,,,,
93850,eda9bf75-f3ce-11eb-b0cf-121df0c29c1e,Eser,DE,,,,,,
93851,eda9d4d6-f092-11eb-b0cf-121df0c29c1e,Hyun-wook,KR,,1.0,M,0.0,1.0,0.0
93852,edaa1841-f092-11eb-b0cf-121df0c29c1e,Vallabhajosyula S.,US,,2.0,M,0.0,1.0,0.0
93853,edaa1b07-f092-11eb-b0cf-121df0c29c1e,Kofi C.,US,1.0,2.0,M,0.0,1.0,0.0
93854,edaa32d5-f092-11eb-b0cf-121df0c29c1e,Jun,CN,1.0,,,,,
93855,edaa39ff-f3ce-11eb-b0cf-121df0c29c1e,Katharina,DE,0.0,1.0,F,1.0,0.0,0.0
93856,edaa4ec6-f092-11eb-b0cf-121df0c29c1e,Dong Hwi,KR,1.0,1.0,M,0.0,1.0,0.0
93857,edaa5d7d-f092-11eb-b0cf-121df0c29c1e,Minghua,CN,,,,,,
93858,edaa7013-f3ce-11eb-b0cf-121df0c29c1e,Arun,DE,1.0,3.0,M,0.0,1.0,0.0
93859,edaa8a0c-f092-11eb-b0cf-121df0c29c1e,Hai-Jung,KR,1.0,,,,,
93860,edaa8e03-f3ce-11eb-b0cf-121df0c29c1e,Manu,US,1.0,2.0,M,0.0,1.0,0.0
93861,edaa91a7-f3ce-11eb-b0cf-121df0c29c1e,Anthony J.,US,1.0,2.0,M,0.0,1.0,0.0
93862,edaa9548-f3ce-11eb-b0cf-121df0c29c1e,Luis Miguel,PT,1.0,3.0,M,0.0,1.0,0.0
93863,edaa98f9-f3ce-11eb-b0cf-121df0c29c1e,Joana Isabel,PT,0.0,3.0,F,1.0,0.0,0.0
93864,edaa9caa-f3ce-11eb-b0cf-121df0c29c1e,Sairam,US,1.0,1.0,M,0.0,1.0,0.0
93865,edaaac85-f092-11eb-b0cf-121df0c29c1e,Wenxiu,CN,,,,,,
93866,edaab75c-f092-11eb-b0cf-121df0c29c1e,Boxuan,CN,,3.0,F,1.0,0.0,0.0
93867,edaabfbd-f092-11eb-b0cf-121df0c29c1e,Sunghun,KR,,,,,,
93868,edab0e52-f3ce-11eb-b0cf-121df0c29c1e,Takami,JP,,1.0,F,1.0,0.0,0.0
93869,edab21bd-f3ce-11eb-b0cf-121df0c29c1e,Serguei,US,1.0,1.0,M,0.0,1.0,0.0
93870,edab299e-f3ce-11eb-b0cf-121df0c29c1e,Grace E.,US,0.0,1.0,F,0.99722004,0.0,0.0
93871,edab4c95-f3ce-11eb-b0cf-121df0c29c1e,Clayton Adams,US,1.0,2.0,M,0.0,1.0,0.0
93872,edab5e03-f092-11eb-b0cf-121df0c29c1e,Wei,CN,1.0,3.0,M,0.0,1.0,0.0
93873,edab638a-f092-11eb-b0cf-121df0c29c1e,Xianming,CN,,,,,,
93874,edab7eb1-f092-11eb-b0cf-121df0c29c1e,Peng,CN,1.0,3.0,M,0.0,1.0,0.0
93875,edab8401-f092-11eb-b0cf-121df0c29c1e,Dae-Sik,KR,1.0,1.0,M,0.0,1.0,0.0
93876,edabb36b-f092-11eb-b0cf-121df0c29c1e,Hua,CN,0.0,3.0,M,0.0,1.0,0.0
93877,edabc026-f092-11eb-b0cf-121df0c29c1e,YUNCHUAN,CN,,,,,,
93878,edabc2cd-f092-11eb-b0cf-121df0c29c1e,FEILIN,CN,,3.0,F,1.0,0.0,0.0
93879,edabcea6-f092-11eb-b0cf-121df0c29c1e,Xiaoyu,CN,,3.0,F,1.0,0.0,0.0
93880,edabf430-f092-11eb-b0cf-121df0c29c1e,Dae Sik,KR,1.0,1.0,M,0.0,1.0,0.0
93881,edabf6fd-f092-11eb-b0cf-121df0c29c1e,Song Yi,KR,,1.0,F,1.0,0.0,0.0
93882,edac2fe7-f092-11eb-b0cf-121df0c29c1e,Renyuan,CN,,,,,,
93883,edac4933-f092-11eb-b0cf-121df0c29c1e,Renyuan,CN,,,,,,
93884,edac9cff-f3ce-11eb-b0cf-121df0c29c1e,Nicola,IT,1.0,1.0,M,0.0,1.0,0.0
93885,edacbdd1-f3ce-11eb-b0cf-121df0c29c1e,Stefano,IT,1.0,1.0,M,0.0,1.0,0.0
93886,edacf48e-f3ce-11eb-b0cf-121df0c29c1e,Jin Woo,US,0.0,3.0,M,0.0,1.0,0.0
93887,edad0a04-f3ce-11eb-b0cf-121df0c29c1e,Jin Woo,US,0.0,3.0,M,0.0,1.0,0.0
93888,edad20ac-f3ce-11eb-b0cf-121df0c29c1e,Jin Woo,US,0.0,3.0,M,0.0,1.0,0.0
93889,edad7e4f-f092-11eb-b0cf-121df0c29c1e,Tae Hun,KR,,1.0,M,0.0,1.0,0.0
93890,edad86bd-f092-11eb-b0cf-121df0c29c1e,Willi-Paul,DE,1.0,1.0,M,0.0,1.0,0.0
93891,edad895a-f092-11eb-b0cf-121df0c29c1e,Korfker,GB,,,,,,
93892,edadac72-f3ce-11eb-b0cf-121df0c29c1e,Kostyantyn,UA,1.0,1.0,M,0.0,1.0,0.0
93893,edadb00b-f3ce-11eb-b0cf-121df0c29c1e,Illya,UA,1.0,1.0,M,0.0,1.0,0.0
93894,edaed384-f3ce-11eb-b0cf-121df0c29c1e,Yu-Chiao,TW,,,,,,
93895,edaeed83-f092-11eb-b0cf-121df0c29c1e,Divya,US,0.0,1.0,F,0.99522436,0.0,0.0
93896,edaeed96-f3ce-11eb-b0cf-121df0c29c1e,Michael Nicholas,US,1.0,2.0,M,0.0,1.0,0.0
93897,edaf2ab1-f3ce-11eb-b0cf-121df0c29c1e,Michael Nicholas,US,1.0,2.0,M,0.0,1.0,0.0
93898,edaf694f-f3ce-11eb-b0cf-121df0c29c1e,Alexander,IL,1.0,1.0,M,0.0,1.0,0.0
93899,edaf8a65-f3ce-11eb-b0cf-121df0c29c1e,CHRISTOPHE,DE,1.0,2.0,M,0.0,1.0,0.0
93900,edaf97d8-f092-11eb-b0cf-121df0c29c1e,Zhong,CN,1.0,3.0,M,0.0,1.0,0.0
93901,edaf9a9f-f092-11eb-b0cf-121df0c29c1e,Changhua,CN,,,,,,
93902,edaf9ff4-f092-11eb-b0cf-121df0c29c1e,Shiwan,CN,,3.0,M,0.0,1.0,0.0
93903,edafd039-f092-11eb-b0cf-121df0c29c1e,Otavio,US,1.0,1.0,M,0.0,1.0,0.0
93904,edafd817-f092-11eb-b0cf-121df0c29c1e,Seokhwan,US,,,,,,
93905,edafe021-f092-11eb-b0cf-121df0c29c1e,Ke,CN,1.0,3.0,M,0.0,1.0,0.0
93906,edb00943-f092-11eb-b0cf-121df0c29c1e,Anoop,US,1.0,2.0,M,0.0,1.0,0.0
93907,edb08859-f3ce-11eb-b0cf-121df0c29c1e,Kristofor Dyck,CA,1.0,1.0,M,0.0,1.0,0.0
93908,edb08fb8-f3ce-11eb-b0cf-121df0c29c1e,Martin Juergen,CA,1.0,1.0,M,0.0,1.0,0.0
93909,edb0a800-f092-11eb-b0cf-121df0c29c1e,Heeyeon,KR,,,,,,
93910,edb0aaa8-f092-11eb-b0cf-121df0c29c1e,Dami,KR,,3.0,F,1.0,0.0,0.0
93911,edb0b29b-f092-11eb-b0cf-121df0c29c1e,Fiede,NL,,,,,,
93912,edb1131b-f3ce-11eb-b0cf-121df0c29c1e,Lincan,US,1.0,2.0,M,0.0,1.0,0.0
93913,edb165a4-f092-11eb-b0cf-121df0c29c1e,Kazunori,JP,,1.0,M,0.0,1.0,0.0
93914,edb19db6-f3ce-11eb-b0cf-121df0c29c1e,Edward Gerald,US,1.0,2.0,M,0.0,1.0,0.0
93915,edb1a9d9-f092-11eb-b0cf-121df0c29c1e,Ye Jin,KR,0.0,1.0,F,1.0,0.0,0.0
93916,edb1ad22-f092-11eb-b0cf-121df0c29c1e,Hyun,KR,,,,,,
93917,edb1b075-f3ce-11eb-b0cf-121df0c29c1e,Juan Sebastian,BE,,3.0,M,0.0,1.0,0.0
93918,edb1c076-f092-11eb-b0cf-121df0c29c1e,Eun-mi,KR,,1.0,F,1.0,0.0,0.0
93919,edb2d1bb-f3ce-11eb-b0cf-121df0c29c1e,Apurv Ullas,US,1.0,1.0,M,0.0,1.0,0.0
93920,edb341a7-f3ce-11eb-b0cf-121df0c29c1e,Apurv Ullas,US,1.0,1.0,M,0.0,1.0,0.0
93921,edb3c89c-f3ce-11eb-b0cf-121df0c29c1e,Pellervo,FI,1.0,1.0,M,0.0,1.0,0.0
93922,edb3d669-f3ce-11eb-b0cf-121df0c29c1e,David,DE,1.0,1.0,M,0.0,1.0,0.0
93923,edb3e19b-f3ce-11eb-b0cf-121df0c29c1e,Anna,DE,0.0,1.0,F,1.0,0.0,0.0
93924,edb435cf-f3ce-11eb-b0cf-121df0c29c1e,Simon B.,GB,1.0,1.0,M,0.0,1.0,0.0
93925,edb50d69-f092-11eb-b0cf-121df0c29c1e,Zexin,CN,,,,,,
93926,edb52e26-f092-11eb-b0cf-121df0c29c1e,Snorre,NO,1.0,1.0,M,0.0,1.0,0.0
93927,edb530b6-f092-11eb-b0cf-121df0c29c1e,Aksel Kvalheim,NO,1.0,1.0,M,0.0,1.0,0.0
93928,edb535de-f092-11eb-b0cf-121df0c29c1e,Soreti,NO,0.0,3.0,F,1.0,0.0,0.0
93929,edb54098-f092-11eb-b0cf-121df0c29c1e,Venkatakrishna,IN,,,,,,
93930,edb54332-f092-11eb-b0cf-121df0c29c1e,Jithin Laiju,IN,1.0,1.0,M,0.0,1.0,0.0
93931,edb54d88-f092-11eb-b0cf-121df0c29c1e,Bhasha Prasad,IN,1.0,,,,,
93932,edb55c0a-f092-11eb-b0cf-121df0c29c1e,Christopher C.,CN,1.0,3.0,M,0.0,1.0,0.0
93933,edb56360-f092-11eb-b0cf-121df0c29c1e,Ted Jens Mats,CN,1.0,3.0,M,0.0,1.0,0.0
93934,edb56614-f092-11eb-b0cf-121df0c29c1e,Vasiliki,GR,0.0,1.0,F,1.0,0.0,0.0
93935,edb56a07-f092-11eb-b0cf-121df0c29c1e,Georgios,GR,1.0,1.0,M,0.0,1.0,0.0
93936,edb5a4f5-f092-11eb-b0cf-121df0c29c1e,Hyejin,KR,0.0,3.0,F,1.0,0.0,0.0
93937,edb5aa8b-f092-11eb-b0cf-121df0c29c1e,Sungho,KR,1.0,3.0,M,0.0,1.0,0.0
93938,edb5b52a-f092-11eb-b0cf-121df0c29c1e,Anirban,US,1.0,1.0,M,0.0,1.0,0.0
93939,edb5c45f-f092-11eb-b0cf-121df0c29c1e,Venkatraghavan,IN,1.0,1.0,M,0.0,1.0,0.0
93940,edb5ca86-f092-11eb-b0cf-121df0c29c1e,Sreejith,IN,1.0,1.0,M,0.0,1.0,0.0
93941,edb5f186-f092-11eb-b0cf-121df0c29c1e,Ying,CN,0.0,3.0,M,0.0,1.0,0.0
93942,edb5fef8-f092-11eb-b0cf-121df0c29c1e,Kwangjin,KR,,,,,,
93943,edb666b1-f092-11eb-b0cf-121df0c29c1e,Liang,CN,1.0,3.0,M,0.0,1.0,0.0
93944,edb66cf5-f092-11eb-b0cf-121df0c29c1e,Yuan,US,1.0,3.0,M,0.0,1.0,0.0
93945,edb69ae1-f092-11eb-b0cf-121df0c29c1e,Kenneth Richard,US,1.0,2.0,M,0.0,1.0,0.0
93946,edb6c024-f3ce-11eb-b0cf-121df0c29c1e,Kevin,US,1.0,2.0,M,0.0,1.0,0.0
93947,edb6d721-f3ce-11eb-b0cf-121df0c29c1e,Nishat,IN,0.0,3.0,F,1.0,0.0,0.0
93948,edb6e1fd-f3ce-11eb-b0cf-121df0c29c1e,Joseph,US,1.0,2.0,M,0.0,1.0,0.0
93949,edb6e927-f3ce-11eb-b0cf-121df0c29c1e,Sunil Kumar,US,1.0,3.0,M,0.0,1.0,0.0
93950,edb6eccd-f3ce-11eb-b0cf-121df0c29c1e,Umesh,US,1.0,1.0,M,0.0,1.0,0.0
93951,edb6f06c-f3ce-11eb-b0cf-121df0c29c1e,Murali,US,1.0,1.0,M,0.0,1.0,0.0
93952,edb6f409-f3ce-11eb-b0cf-121df0c29c1e,Gaurav,US,1.0,1.0,M,0.0,1.0,0.0
93953,edb6fb6a-f3ce-11eb-b0cf-121df0c29c1e,Monica,US,0.0,1.0,F,0.99600923,0.0,0.0
93954,edb70012-f3ce-11eb-b0cf-121df0c29c1e,Harry,US,1.0,2.0,M,0.0,1.0,0.0
93955,edb707e2-f3ce-11eb-b0cf-121df0c29c1e,Ryosuke,JP,1.0,1.0,M,0.0,1.0,0.0
93956,edb71c30-f3ce-11eb-b0cf-121df0c29c1e,Kohji,JP,1.0,1.0,M,0.0,1.0,0.0
93957,edb741d1-f3ce-11eb-b0cf-121df0c29c1e,Makoto,JP,1.0,,,,,
93958,edb74542-f3ce-11eb-b0cf-121df0c29c1e,Takako,JP,0.0,1.0,F,1.0,0.0,0.0
93959,edb7617f-f3ce-11eb-b0cf-121df0c29c1e,Erheng,US,,,,,,
93960,edb7de85-f3ce-11eb-b0cf-121df0c29c1e,Di,US,1.0,,,,,
93961,edb7e4ba-f3ce-11eb-b0cf-121df0c29c1e,Jawad,US,1.0,1.0,M,0.0,1.0,0.0
93962,edb80ec5-f092-11eb-b0cf-121df0c29c1e,Benben,US,1.0,1.0,M,0.0,1.0,0.0
93963,edb82280-f092-11eb-b0cf-121df0c29c1e,Seul-bee,KR,0.0,3.0,F,1.0,0.0,0.0
93964,edb82cfc-f092-11eb-b0cf-121df0c29c1e,Noah,US,1.0,2.0,M,0.0,1.0,0.0
93965,edb82f9c-f092-11eb-b0cf-121df0c29c1e,Zongliang,CN,,,,,,
93966,edb8452e-f092-11eb-b0cf-121df0c29c1e,Jong Woo,KR,,1.0,M,0.0,1.0,0.0
93967,edb8552f-f092-11eb-b0cf-121df0c29c1e,Dong Hyun,KR,,1.0,M,0.0,1.0,0.0
93968,edb86fea-f3ce-11eb-b0cf-121df0c29c1e,William,US,1.0,2.0,M,0.0,1.0,0.0
93969,edb87346-f3ce-11eb-b0cf-121df0c29c1e,Valentin,CA,1.0,1.0,M,0.0,1.0,0.0
93970,edb8794c-f3ce-11eb-b0cf-121df0c29c1e,Gabrielle,CA,0.0,1.0,F,0.99948269,0.0,0.0
93971,edb87c4f-f3ce-11eb-b0cf-121df0c29c1e,Guilhem,CA,1.0,1.0,M,0.0,1.0,0.0
93972,edb88d6d-f3ce-11eb-b0cf-121df0c29c1e,Michael Nicholas,US,1.0,2.0,M,0.0,1.0,0.0
93973,edb8acf4-f092-11eb-b0cf-121df0c29c1e,Cheng Hung,TW,1.0,3.0,M,0.0,1.0,0.0
93974,edb8b788-f092-11eb-b0cf-121df0c29c1e,Ulrich H.,US,1.0,1.0,M,0.0,1.0,0.0
93975,edb95c37-f092-11eb-b0cf-121df0c29c1e,Lucy,US,0.0,1.0,F,0.99654973,0.0,0.0
93976,edb9617c-f092-11eb-b0cf-121df0c29c1e,Kanav,US,1.0,1.0,M,0.0,1.0,0.0
93977,edb99327-f092-11eb-b0cf-121df0c29c1e,Hao,CN,,3.0,M,0.0,1.0,0.0
93978,edb9cfad-f092-11eb-b0cf-121df0c29c1e,TAHANI A.H.B.A.,KW,0.0,1.0,F,1.0,0.0,0.0
93979,edb9da68-f092-11eb-b0cf-121df0c29c1e,Hironori,JP,1.0,1.0,M,0.0,1.0,0.0
93980,edba1285-f092-11eb-b0cf-121df0c29c1e,Wijaya,SG,,3.0,F,1.0,0.0,0.0
93981,edba2a11-f092-11eb-b0cf-121df0c29c1e,Jinyoung,US,,,,,,
93982,edba3089-f092-11eb-b0cf-121df0c29c1e,Oyebisi Francis,US,,2.0,M,0.0,1.0,0.0
93983,edba4ed7-f092-11eb-b0cf-121df0c29c1e,Patricia,US,0.0,1.0,F,0.99684751,0.0,0.0
93984,edbab0d2-f3ce-11eb-b0cf-121df0c29c1e,Niklaus,CH,1.0,1.0,M,0.0,1.0,0.0
93985,edbab805-f3ce-11eb-b0cf-121df0c29c1e,Luis Miguel,PT,1.0,3.0,M,0.0,1.0,0.0
93986,edbabb93-f3ce-11eb-b0cf-121df0c29c1e,Joana Isabel,PT,0.0,3.0,F,1.0,0.0,0.0
93987,edbadd6a-f3ce-11eb-b0cf-121df0c29c1e,Daniel,US,1.0,2.0,M,0.0,1.0,0.0
93988,edbae609-f092-11eb-b0cf-121df0c29c1e,Francisco,BR,1.0,1.0,M,0.0,1.0,0.0
93989,edbaeb4d-f092-11eb-b0cf-121df0c29c1e,Dieter Maria Alfons,BE,1.0,1.0,M,0.0,1.0,0.0
93990,edbaee43-f092-11eb-b0cf-121df0c29c1e,Daniele,NL,1.0,2.0,F,1.0,0.0,0.0
93991,edbaf6c6-f3ce-11eb-b0cf-121df0c29c1e,Roni,CH,1.0,3.0,M,0.0,1.0,0.0
93992,edbb04c1-f092-11eb-b0cf-121df0c29c1e,Fang,US,0.0,2.0,M,0.0,1.0,0.0
93993,edbb077b-f092-11eb-b0cf-121df0c29c1e,Steffen,DE,1.0,1.0,M,0.0,1.0,0.0
93994,edbb2248-f3ce-11eb-b0cf-121df0c29c1e,Peiyan,CN,,,,,,
93995,edbb2636-f3ce-11eb-b0cf-121df0c29c1e,Yurun,CN,,,,,,
93996,edbb3a17-f092-11eb-b0cf-121df0c29c1e,Wangwang,CN,,,,,,
93997,edbb4459-f092-11eb-b0cf-121df0c29c1e,Xu,US,,2.0,M,0.0,1.0,0.0
93998,edbb6d2b-f092-11eb-b0cf-121df0c29c1e,Shangqing,US,,,,,,
93999,edbb6feb-f092-11eb-b0cf-121df0c29c1e,Min,US,,3.0,M,0.0,1.0,0.0
94000,edbb8d34-f092-11eb-b0cf-121df0c29c1e,Tony,DE,1.0,1.0,M,0.0,1.0,0.0
94001,edbb95d1-f092-11eb-b0cf-121df0c29c1e,Alexander,DE,1.0,1.0,M,0.0,1.0,0.0
94002,edbb9dfd-f092-11eb-b0cf-121df0c29c1e,Soke Yuen,US,,1.0,F,0.94999999,0.0,0.0
94003,edbba1d8-f092-11eb-b0cf-121df0c29c1e,Timothy G.,US,1.0,2.0,M,0.0,1.0,0.0
94004,edbba49b-f092-11eb-b0cf-121df0c29c1e,Louis,US,1.0,2.0,M,0.0,1.0,0.0
94005,edbba757-f092-11eb-b0cf-121df0c29c1e,Valtino X.,US,,,,,,
94006,edbbaf71-f092-11eb-b0cf-121df0c29c1e,Charles,US,1.0,2.0,M,0.0,1.0,0.0
94007,edbbb77c-f092-11eb-b0cf-121df0c29c1e,Sri,US,1.0,1.0,F,0.92492491,0.0,0.0
94008,edbbcade-f092-11eb-b0cf-121df0c29c1e,Suresh Venkata Satya,IN,1.0,2.0,M,0.0,1.0,0.0
94009,edbbcbfb-f3ce-11eb-b0cf-121df0c29c1e,Yuan,US,,3.0,M,0.0,1.0,0.0
94010,edbbd05e-f092-11eb-b0cf-121df0c29c1e,Venkatesh S.,IN,1.0,2.0,M,0.0,1.0,0.0
94011,edbbd319-f092-11eb-b0cf-121df0c29c1e,Naresh,IN,1.0,2.0,M,0.0,1.0,0.0
94012,edbbd72b-f092-11eb-b0cf-121df0c29c1e,Manoj Ramesh,IN,1.0,2.0,M,0.0,1.0,0.0
94013,edbc01f1-f092-11eb-b0cf-121df0c29c1e,Mario,US,1.0,2.0,M,0.0,1.0,0.0
94014,edbc20f7-f092-11eb-b0cf-121df0c29c1e,Praveen,SG,1.0,3.0,M,0.0,1.0,0.0
94015,edbc2912-f092-11eb-b0cf-121df0c29c1e,Dileep Kumar,US,1.0,1.0,M,0.0,1.0,0.0
94016,edbc559a-f092-11eb-b0cf-121df0c29c1e,Mourad,FR,1.0,2.0,M,0.0,1.0,0.0
94017,edbc65f3-f092-11eb-b0cf-121df0c29c1e,Hwa Kyeung,KR,0.0,,,,,
94018,edbcdf98-f3ce-11eb-b0cf-121df0c29c1e,Franciscus Hendrikus,NL,1.0,1.0,M,0.0,1.0,0.0
94019,edbd2b1b-f092-11eb-b0cf-121df0c29c1e,Daniel François,IT,1.0,2.0,M,0.0,1.0,0.0
94020,edbd4091-f092-11eb-b0cf-121df0c29c1e,Andreas,DE,1.0,1.0,M,0.0,1.0,0.0
94021,edbd4337-f092-11eb-b0cf-121df0c29c1e,Marcelo,DE,1.0,2.0,M,0.0,1.0,0.0
94022,edbd472b-f3ce-11eb-b0cf-121df0c29c1e,Alexia,US,0.0,1.0,F,0.99882567,0.0,0.0
94023,edbd4b3c-f092-11eb-b0cf-121df0c29c1e,Mauro,IT,1.0,1.0,M,0.0,1.0,0.0
94024,edbd70c1-f092-11eb-b0cf-121df0c29c1e,Walid,FR,1.0,2.0,M,0.0,1.0,0.0
94025,edbdb6f3-f3ce-11eb-b0cf-121df0c29c1e,Trevor T,GB,1.0,1.0,M,0.0,1.0,0.0
94026,edbe03a0-f092-11eb-b0cf-121df0c29c1e,Matthias J.,AT,1.0,1.0,M,0.0,1.0,0.0
94027,edbe07a2-f092-11eb-b0cf-121df0c29c1e,Luca,AT,1.0,2.0,M,0.0,1.0,0.0
94028,edbe21a8-f092-11eb-b0cf-121df0c29c1e,Matthias J.,AT,1.0,1.0,M,0.0,1.0,0.0
94029,edbe2701-f092-11eb-b0cf-121df0c29c1e,Luca,AT,1.0,2.0,M,0.0,1.0,0.0
94030,edbe4ac0-f092-11eb-b0cf-121df0c29c1e,Silvia,CH,0.0,1.0,F,1.0,0.0,0.0
94031,edbe4e72-f092-11eb-b0cf-121df0c29c1e,Tobias,CH,1.0,1.0,M,0.0,1.0,0.0
94032,edbe592c-f092-11eb-b0cf-121df0c29c1e,Haijun,CN,,3.0,M,0.0,1.0,0.0
94033,edbe66d1-f092-11eb-b0cf-121df0c29c1e,Chikara,JP,1.0,1.0,M,0.0,1.0,0.0
94034,edbe8ea9-f092-11eb-b0cf-121df0c29c1e,Koichiro,JP,,1.0,M,0.0,1.0,0.0
94035,edbe96d1-f092-11eb-b0cf-121df0c29c1e,DUKSEO,KP,,,,,,
94036,edbee829-f092-11eb-b0cf-121df0c29c1e,Masaki,JP,1.0,1.0,M,0.0,1.0,0.0
94037,edbeeaf3-f092-11eb-b0cf-121df0c29c1e,Hironori,JP,1.0,1.0,M,0.0,1.0,0.0
94038,edbef337-f092-11eb-b0cf-121df0c29c1e,THOMAS,DE,1.0,1.0,M,0.0,1.0,0.0
94039,edbef883-f092-11eb-b0cf-121df0c29c1e,Jian-ping,US,1.0,2.0,M,0.0,1.0,0.0
94040,edbf284b-f092-11eb-b0cf-121df0c29c1e,Emre,SA,1.0,3.0,M,0.0,1.0,0.0
94041,edbf2dbb-f092-11eb-b0cf-121df0c29c1e,Koji,CN,1.0,3.0,M,0.0,1.0,0.0
94042,edbf756c-f092-11eb-b0cf-121df0c29c1e,Roy F.,US,1.0,2.0,M,0.0,1.0,0.0
94043,edbfa382-f092-11eb-b0cf-121df0c29c1e,Jiajie,US,1.0,2.0,M,0.0,1.0,0.0
94044,edbff9c8-f092-11eb-b0cf-121df0c29c1e,Jongmin,KR,1.0,,,,,
94045,edc001ff-f092-11eb-b0cf-121df0c29c1e,Erik,US,1.0,2.0,M,0.0,1.0,0.0
94046,edc004b0-f092-11eb-b0cf-121df0c29c1e,George,US,1.0,2.0,M,0.0,1.0,0.0
94047,edc01223-f092-11eb-b0cf-121df0c29c1e,Jing,US,0.0,1.0,F,0.92206907,0.0,0.0
94048,edc0b692-f092-11eb-b0cf-121df0c29c1e,Jing,CN,,,,,,
94049,edc0dbf7-f092-11eb-b0cf-121df0c29c1e,Qingjun,CN,,,,,,
94050,edc0e1b9-f092-11eb-b0cf-121df0c29c1e,Yuanjing,CN,,,,,,
94051,edc0ea21-f092-11eb-b0cf-121df0c29c1e,Yaohong,CN,,,,,,
94052,edc0ecf5-f092-11eb-b0cf-121df0c29c1e,Guangqin,CN,,,,,,
94053,edc0f286-f092-11eb-b0cf-121df0c29c1e,Ge,CN,1.0,,,,,
94054,edc0f54c-f092-11eb-b0cf-121df0c29c1e,Qiufeng,CN,,,,,,
94055,edc12506-f092-11eb-b0cf-121df0c29c1e,Yong Joo,US,1.0,2.0,M,0.0,1.0,0.0
94056,edc1596e-f3ce-11eb-b0cf-121df0c29c1e,Ahmad,US,1.0,2.0,M,0.0,1.0,0.0
94057,edc15da0-f3ce-11eb-b0cf-121df0c29c1e,Ian,US,1.0,2.0,M,0.0,1.0,0.0
94058,edc16488-f3ce-11eb-b0cf-121df0c29c1e,Nyah,US,0.0,1.0,F,0.99858564,0.0,0.0
94059,edc16b86-f3ce-11eb-b0cf-121df0c29c1e,Michelle,US,0.0,1.0,F,0.99595797,0.0,0.0
94060,edc1a90b-f092-11eb-b0cf-121df0c29c1e,Dinkar,US,1.0,3.0,M,0.0,1.0,0.0
94061,edc1dd66-f092-11eb-b0cf-121df0c29c1e,Aniket,US,1.0,1.0,M,0.0,1.0,0.0
94062,edc20b95-f3ce-11eb-b0cf-121df0c29c1e,Mikxay,US,,,,,,
94063,edc21119-f092-11eb-b0cf-121df0c29c1e,Tommaso-Jacopo,FR,1.0,2.0,M,0.0,1.0,0.0
94064,edc24964-f092-11eb-b0cf-121df0c29c1e,Li-Te,TW,0.0,3.0,F,1.0,0.0,0.0
94065,edc24d2a-f092-11eb-b0cf-121df0c29c1e,Ru-Gun,TW,0.0,,,,,
94066,edc28f6c-f092-11eb-b0cf-121df0c29c1e,Young Jun,KR,,1.0,M,0.0,1.0,0.0
94067,edc321dd-f092-11eb-b0cf-121df0c29c1e,Qi,US,1.0,2.0,M,0.0,1.0,0.0
94068,edc32746-f092-11eb-b0cf-121df0c29c1e,Hua,US,,3.0,M,0.0,1.0,0.0
94069,edc32f79-f092-11eb-b0cf-121df0c29c1e,Ali,US,1.0,,,,,
94070,edc3348b-f092-11eb-b0cf-121df0c29c1e,Shaofeng,KR,,,,,,
94071,edc33710-f092-11eb-b0cf-121df0c29c1e,Jeong Hoon,KR,,,,,,
94072,edc381dd-f092-11eb-b0cf-121df0c29c1e,Ming-Tan,TW,1.0,3.0,M,0.0,1.0,0.0
94073,edc38b2b-f092-11eb-b0cf-121df0c29c1e,Masashi,JP,1.0,1.0,M,0.0,1.0,0.0
94074,edc39b4e-f092-11eb-b0cf-121df0c29c1e,Yen-Yu,TW,0.0,3.0,F,1.0,0.0,0.0
94075,edc3bc24-f092-11eb-b0cf-121df0c29c1e,Jennifer Y.,US,0.0,1.0,F,0.9967069,0.0,0.0
94076,edc3e416-f092-11eb-b0cf-121df0c29c1e,Ryohei,JP,1.0,1.0,M,0.0,1.0,0.0
94077,edc3e809-f3ce-11eb-b0cf-121df0c29c1e,Nicholas,US,1.0,2.0,M,0.0,1.0,0.0
94078,edc40163-f092-11eb-b0cf-121df0c29c1e,Masaki,JP,,1.0,M,0.0,1.0,0.0
94079,edc408c6-f3ce-11eb-b0cf-121df0c29c1e,Zalika,US,0.0,1.0,F,1.0,0.0,0.0
94080,edc43957-f092-11eb-b0cf-121df0c29c1e,Michael,US,1.0,2.0,M,0.0,1.0,0.0
94081,edc482d5-f092-11eb-b0cf-121df0c29c1e,Kangguo,US,,,,,,
94082,edc488c5-f092-11eb-b0cf-121df0c29c1e,JUNTAO,US,,,,,,
94083,edc48bc0-f092-11eb-b0cf-121df0c29c1e,Ruilong,US,,,,,,
94084,edc573f8-f092-11eb-b0cf-121df0c29c1e,Abderrezak,FR,,2.0,M,0.0,1.0,0.0
94085,edc57939-f092-11eb-b0cf-121df0c29c1e,Jie,CN,,3.0,M,0.0,1.0,0.0
