,name_first,country,level,gender,F,M,?
40905,Yutaka,JP,1.0,M,0.0,1.0,0.0
38255,Toshifumi,JP,1.0,M,0.0,1.0,0.0
53117,Stefan,US,2.0,M,0.0,1.0,0.0
34054,Jung-Min,KR,1.0,?,0.0,0.0,1.0
10973,Soutik,US,,not found,not found,not found,not found
23738,MinJoo,KR,3.0,F,1.0,0.0,0.0
10974,Jing,CN,,not found,not found,not found,not found
10975,Xiandou,CN,,not found,not found,not found,not found
23739,Yung-Hsu,TW,3.0,M,0.0,1.0,0.0
10976,Jinxiang,CN,,not found,not found,not found,not found
33356,Kwang Chul,KR,1.0,?,0.0,0.0,1.0
23740,Tao,US,3.0,M,0.0,1.0,0.0
10977,Yuuzoh,JP,,not found,not found,not found,not found
47632,David K.,US,2.0,M,0.0,1.0,0.0
10978,Zhaolong,US,,not found,not found,not found,not found
44103,Stephanie,US,1.0,F,0.99640673,0.0,0.0
23741,Zhiguang,CN,3.0,M,0.0,1.0,0.0
10979,Senraj,US,,not found,not found,not found,not found
39712,Tobias,DE,1.0,M,0.0,1.0,0.0
46841,Can,IT,2.0,M,0.0,1.0,0.0
38640,Ashalatha Achepalli,IN,1.0,F,1.0,0.0,0.0
10980,Junzhou,CN,,not found,not found,not found,not found
47672,Dawei,CA,2.0,M,0.0,1.0,0.0
10981,Jaeyong,KR,,not found,not found,not found,not found
10982,Ali,US,,not found,not found,not found,not found
44766,Pyeong-Soo,KR,1.0,?,0.0,0.0,1.0
10983,Guowen,CN,,not found,not found,not found,not found
23742,Yi,US,3.0,M,0.0,1.0,0.0
10984,Yasuteru,JP,,not found,not found,not found,not found
23743,Meiyan,CN,3.0,F,1.0,0.0,0.0
23744,Junnan,CN,3.0,M,0.0,1.0,0.0
23745,Xinli,CN,3.0,F,1.0,0.0,0.0
10985,Fengfu,CN,,not found,not found,not found,not found
23746,Oumer,SE,3.0,M,0.0,1.0,0.0
23747,Chuan,CN,3.0,M,0.0,1.0,0.0
10986,Fucheng,CN,,not found,not found,not found,not found
23748,Haijun,CN,3.0,M,0.0,1.0,0.0
40179,Thomas,GB,1.0,M,0.0,1.0,0.0
50658,Lyudmil Valentinov,DE,2.0,M,0.0,1.0,0.0
10987,Huazi,CN,,not found,not found,not found,not found
10988,Qingchun,CN,,not found,not found,not found,not found
23749,Sreenevas,US,3.0,M,0.0,1.0,0.0
28309,Piyush,US,1.0,M,0.0,1.0,0.0
44567,Anustup Kumar Atanu,US,1.0,M,0.0,1.0,0.0
33205,Kristof,BE,1.0,M,0.0,1.0,0.0
10989,Pinyen,US,,not found,not found,not found,not found
48605,Hamidreza,NL,2.0,M,0.0,1.0,0.0
10990,Benny,IL,,not found,not found,not found,not found
23750,Shijun,CN,3.0,M,0.0,1.0,0.0
23751,Zhiwei,CN,3.0,M,0.0,1.0,0.0
42967,David,ES,1.0,M,0.0,1.0,0.0
10991,Denggui,CN,,not found,not found,not found,not found
30380,Fabian,DE,1.0,M,0.0,1.0,0.0
51559,Niko A.,US,2.0,M,0.0,1.0,0.0
10992,Gao,CN,,not found,not found,not found,not found
10993,Po-Yao,TW,,not found,not found,not found,not found
53107,Stanley,US,2.0,M,0.0,1.0,0.0
54503,Yusuke,JP,2.0,M,0.0,1.0,0.0
29105,Honghui,CN,1.0,M,0.0,1.0,0.0
48802,Hsin-Chin,CA,2.0,F,1.0,0.0,0.0
23752,Jinho,KR,3.0,M,0.0,1.0,0.0
50881,Martin Elliot,US,2.0,M,0.0,1.0,0.0
10994,Haoli,US,,not found,not found,not found,not found
10995,Ruipeng,CN,,not found,not found,not found,not found
40534,Yong Jong,KR,1.0,?,0.0,0.0,0.66666669
10996,Yuanhao,CA,,not found,not found,not found,not found
23753,Dongsheng,US,3.0,M,0.0,1.0,0.0
10997,Xingfu,CN,,not found,not found,not found,not found
41641,Xin,US,1.0,F,0.83837461,0.0,0.0
23754,Che-Cheng,TW,3.0,M,0.0,1.0,0.0
10998,Dongseog,KR,,not found,not found,not found,not found
44159,Daniel,DE,1.0,M,0.0,1.0,0.0
48211,Frank,US,2.0,M,0.0,1.0,0.0
54182,Yan,US,2.0,M,0.0,1.0,0.0
50271,Kirusha,CA,2.0,F,1.0,0.0,0.0
48187,Francisco Javier,CL,2.0,M,0.0,1.0,0.0
37691,Irina,US,1.0,F,1.0,0.0,0.0
45675,Kerly Fernanda,BR,1.0,F,1.0,0.0,0.0
23755,Karumbaiah Chappanda,SA,3.0,M,0.0,1.0,0.0
33276,Jean Marie,FR,1.0,M,0.0,1.0,0.0
10999,QiaoZhuo,CN,,not found,not found,not found,not found
23756,Jianliang,CN,3.0,M,0.0,1.0,0.0
29152,Motoki,JP,1.0,M,0.0,1.0,0.0
42320,Anil,CA,1.0,M,0.0,1.0,0.0
44361,Shwetha Handral,IN,1.0,F,1.0,0.0,0.0
11000,Yonggang,CN,,not found,not found,not found,not found
11001,Zhe,US,,not found,not found,not found,not found
23757,Diane Davis,SG,3.0,F,1.0,0.0,0.0
11002,Liuhui,CN,,not found,not found,not found,not found
23758,Dawei,CN,3.0,M,0.0,1.0,0.0
40554,Yong Su,KR,1.0,?,0.0,0.0,0.66666669
35529,Hyung Soo,KR,1.0,?,0.0,0.0,1.0
23759,Xiaolong,CN,3.0,M,0.0,1.0,0.0
54084,Xing,CN,2.0,M,0.0,1.0,0.0
23760,Jaeho,JP,3.0,M,0.0,1.0,0.0
50896,Matt,US,2.0,M,0.0,1.0,0.0
51129,Michael,US,2.0,M,0.0,1.0,0.0
35128,Kang-Ju,KR,1.0,?,0.0,0.0,1.0
23761,Zhiyong,CN,3.0,M,0.0,1.0,0.0
36632,Jae-Myung,KR,1.0,?,0.0,0.0,1.0
23762,Xin,CN,3.0,F,1.0,0.0,0.0
44035,Siddhartha,US,1.0,M,0.0,1.0,0.0
23763,Biao,CN,3.0,M,0.0,1.0,0.0
11003,Guangjie,US,,not found,not found,not found,not found
44705,Juan José,ES,1.0,M,0.0,1.0,0.0
23764,Viral,NO,3.0,M,0.0,1.0,0.0
29000,Mitsunari,JP,1.0,M,0.0,1.0,0.0
11004,Jieliang,CN,,not found,not found,not found,not found
11005,Xiaowang,CN,,not found,not found,not found,not found
49496,John Charles,US,2.0,M,0.0,1.0,0.0
42101,Yeo Min,KR,1.0,?,0.0,0.0,1.0
11006,Liuyue,CN,,not found,not found,not found,not found
32272,Saiprasad,IN,1.0,M,0.0,1.0,0.0
11007,EonSeon,KR,,not found,not found,not found,not found
11008,Hsin-Lin,TW,,not found,not found,not found,not found
11009,Nianwei,US,,not found,not found,not found,not found
11010,Mangui,CN,,not found,not found,not found,not found
49372,Jim,US,2.0,M,0.0,1.0,0.0
11011,Gao,CN,,not found,not found,not found,not found
11012,Mohammadhadi,CA,,not found,not found,not found,not found
11013,Haifeng,CN,,not found,not found,not found,not found
23765,Huizhong,US,3.0,M,0.0,1.0,0.0
23766,Ming,US,3.0,M,0.0,1.0,0.0
32705,Jeroen,BE,1.0,M,0.0,1.0,0.0
48026,Eric Lucas,US,2.0,M,0.0,1.0,0.0
32500,Frederic,US,1.0,M,0.0,1.0,0.0
46509,Benjamin,US,2.0,M,0.0,1.0,0.0
37016,Lakshmi Milind,US,1.0,F,1.0,0.0,0.0
23767,Qianyi,US,3.0,F,1.0,0.0,0.0
30673,Shohei,JP,1.0,M,0.0,1.0,0.0
23768,Wei,CN,3.0,M,0.0,1.0,0.0
33019,Jibin,US,1.0,M,0.0,1.0,0.0
36695,Lijun,US,1.0,F,1.0,0.0,0.0
42809,Dieter,BE,1.0,M,0.0,1.0,0.0
11014,Jianping,CN,,not found,not found,not found,not found
23769,Ravikiran,US,3.0,M,0.0,1.0,0.0
41643,Xin,US,1.0,F,0.83837461,0.0,0.0
23770,Kun,DE,3.0,M,0.0,1.0,0.0
31380,Sabrina,FR,1.0,F,1.0,0.0,0.0
11015,Yongmi,KR,,not found,not found,not found,not found
51927,Phillip A.,US,2.0,M,0.0,1.0,0.0
39946,Thijs,BE,1.0,M,0.0,1.0,0.0
23771,Volga,US,3.0,F,1.0,0.0,0.0
51801,Lorin Paul,US,2.0,M,0.0,1.0,0.0
11016,Jieyang,US,,not found,not found,not found,not found
49221,Jeffrey,US,2.0,M,0.0,1.0,0.0
33953,Julia,US,1.0,F,0.99608564,0.0,0.0
11017,Kilbom,KR,,not found,not found,not found,not found
38016,Beom Oh,KR,1.0,?,0.0,0.0,1.0
11018,Yuding,US,,not found,not found,not found,not found
54422,Young Hoon,US,2.0,M,0.0,1.0,0.0
53664,Victor,US,2.0,M,0.0,1.0,0.0
11019,Yuhong,CN,,not found,not found,not found,not found
49039,James,US,2.0,M,0.0,1.0,0.0
32295,Saikat Kumar,IN,1.0,M,0.0,1.0,0.0
28012,Raimo,FI,1.0,M,0.0,1.0,0.0
47778,Domenik,DE,2.0,M,0.0,1.0,0.0
28001,Raj Kalpesh,US,1.0,M,0.0,1.0,0.0
11020,Myunghun,KR,,not found,not found,not found,not found
44675,Joon Young,KR,1.0,?,0.0,0.0,0.66666669
11021,Jaehyeok,KR,,not found,not found,not found,not found
36746,Jacqueline,US,1.0,F,0.9966687,0.0,0.0
11022,Qingzhu,CN,,not found,not found,not found,not found
11023,Shizheng,CN,,not found,not found,not found,not found
54423,Young Hoon,US,2.0,M,0.0,1.0,0.0
36630,Jae Won,KR,1.0,?,0.0,0.0,1.0
11024,Hadar,IL,,not found,not found,not found,not found
11025,Yingzhe,CN,,not found,not found,not found,not found
11026,Jeonghwan,KR,,not found,not found,not found,not found
48878,Isaac,US,2.0,M,0.0,1.0,0.0
28987,Hristo,BG,1.0,M,0.0,1.0,0.0
52081,Houtan R.,US,2.0,M,0.0,1.0,0.0
28137,Ramachandiran,IN,1.0,?,0.0,0.0,1.0
47777,Dmytro,DE,2.0,M,0.0,1.0,0.0
34171,John Maurice,GB,1.0,M,0.0,1.0,0.0
30205,Fan,US,1.0,F,0.96913582,0.0,0.0
11027,Qiankun,CN,,not found,not found,not found,not found
11028,Lin,US,,not found,not found,not found,not found
37175,Lars,DE,1.0,M,0.0,1.0,0.0
38941,Babatunde Omogbolahan,US,1.0,M,0.0,1.0,0.0
51745,Patrick,US,2.0,M,0.0,1.0,0.0
23772,Yunbo,CN,3.0,M,0.0,1.0,0.0
11029,Byunghoon,KR,,not found,not found,not found,not found
11030,Qiyi,CN,,not found,not found,not found,not found
11031,Donghyun,KR,,not found,not found,not found,not found
32564,Keren,IL,1.0,F,1.0,0.0,0.0
38804,Vinayaraju,IN,1.0,M,0.0,1.0,0.0
11032,Zhenguo,CN,,not found,not found,not found,not found
37407,Marc,FR,1.0,M,0.0,1.0,0.0
11033,Wenchang,US,,not found,not found,not found,not found
34238,Jong Yeob,KR,1.0,?,0.0,0.0,1.0
35049,Karine,FR,1.0,F,1.0,0.0,0.0
48308,Gary L.,US,2.0,M,0.0,1.0,0.0
23773,Soraya,BR,3.0,F,1.0,0.0,0.0
23774,Naison E.,US,3.0,M,0.0,1.0,0.0
38575,Ayano,JP,1.0,F,1.0,0.0,0.0
23775,Shashidhar,US,3.0,M,0.0,1.0,0.0
11034,Haritharan,SG,,not found,not found,not found,not found
32966,Kazumi,JP,1.0,F,0.83333331,0.0,0.0
11035,Qiyong,CN,,not found,not found,not found,not found
37551,Lisa,US,1.0,F,0.9971168,0.0,0.0
37358,Manuel,ES,1.0,M,0.0,1.0,0.0
23776,Nayana,IN,3.0,F,1.0,0.0,0.0
32150,Fernando,MX,1.0,M,0.0,1.0,0.0
23777,Ping Ping,MY,3.0,M,0.0,1.0,0.0
23778,Pengfei,US,3.0,M,0.0,1.0,0.0
23779,Liang,CN,3.0,M,0.0,1.0,0.0
23780,Xiaoyong,CN,3.0,M,0.0,1.0,0.0
11036,Chubiao,CN,,not found,not found,not found,not found
38898,Vitor R.,US,1.0,M,0.0,1.0,0.0
46318,Arlin L.,US,2.0,M,0.0,1.0,0.0
40072,Thangarasu,IN,1.0,M,0.0,1.0,0.0
11037,Zhongfeng,DE,,not found,not found,not found,not found
28188,Han Chul,KR,1.0,?,0.0,0.0,1.0
23781,Han,CN,3.0,M,0.0,1.0,0.0
23782,Biswajit,US,3.0,M,0.0,1.0,0.0
23783,Lingzhi,US,3.0,F,1.0,0.0,0.0
23784,Haiqing,CN,3.0,M,0.0,1.0,0.0
23785,Shu,CN,3.0,M,0.0,1.0,0.0
37129,Lalith,IN,1.0,?,0.0,0.0,1.0
32351,Salina,US,1.0,F,1.0,0.0,0.0
11038,Yingfu,CA,,not found,not found,not found,not found
45611,Gregorz Adam,PL,1.0,M,0.0,1.0,0.0
30576,Shreyas,IN,1.0,M,0.0,1.0,0.0
44076,Do Sung,KR,1.0,?,0.0,0.0,1.0
23786,Ishtak,US,3.0,M,0.0,1.0,0.0
51130,Michael Joseph,US,2.0,M,0.0,1.0,0.0
29180,Motohiro,JP,1.0,M,0.0,1.0,0.0
11039,Daewook,KR,,not found,not found,not found,not found
35153,Karen Sue,US,1.0,F,0.99719739,0.0,0.0
54114,Xu,US,2.0,M,0.0,1.0,0.0
37436,Makiko,JP,1.0,F,1.0,0.0,0.0
39899,Tomonori,JP,1.0,M,0.0,1.0,0.0
11040,Hyunwook,KR,,not found,not found,not found,not found
11041,Yinghua,CN,,not found,not found,not found,not found
23787,Xiaowei,CN,3.0,M,0.0,1.0,0.0
32722,Jeroen,NL,1.0,M,0.0,1.0,0.0
35874,Michael,IL,1.0,M,0.0,1.0,0.0
43271,Sopan,IN,1.0,M,0.0,1.0,0.0
48027,Eric Cameron,US,2.0,M,0.0,1.0,0.0
11042,Chi,US,,not found,not found,not found,not found
51131,Michael Maroye,US,2.0,M,0.0,1.0,0.0
30760,Shunpei,JP,1.0,M,0.0,1.0,0.0
42893,Claudia,IT,1.0,F,1.0,0.0,0.0
39887,Tomoki,JP,1.0,M,0.0,1.0,0.0
46431,Nag B.,US,2.0,M,0.0,1.0,0.0
41149,Yuichi,JP,1.0,M,0.0,1.0,0.0
11043,Buddhika,US,,not found,not found,not found,not found
11044,Danjie,US,,not found,not found,not found,not found
31695,Robb,US,1.0,M,0.0,1.0,0.0
23788,Miad,US,3.0,M,0.0,1.0,0.0
11045,Jianglei,CA,,not found,not found,not found,not found
50535,Liang,US,2.0,M,0.0,1.0,0.0
23789,Zhaoyang,CN,3.0,M,0.0,1.0,0.0
54183,Yan,US,2.0,M,0.0,1.0,0.0
42866,Stefan,AT,1.0,M,0.0,1.0,0.0
11046,Dejiang,CN,,not found,not found,not found,not found
11047,Changhwan,KR,,not found,not found,not found,not found
23790,Zhijun,CN,3.0,M,0.0,1.0,0.0
11048,Tetsuroh,JP,,not found,not found,not found,not found
23791,Hua,CN,3.0,M,0.0,1.0,0.0
23792,Liping,CN,3.0,F,1.0,0.0,0.0
23793,Ying,CN,3.0,M,0.0,1.0,0.0
23794,Tao,US,3.0,M,0.0,1.0,0.0
23795,Limei,CN,3.0,F,1.0,0.0,0.0
37434,Manohara,IN,1.0,?,0.0,0.0,1.0
46403,Azhar K.,IN,2.0,M,0.0,1.0,0.0
33016,Kazuya,JP,1.0,M,0.0,1.0,0.0
11049,Fushen,CN,,not found,not found,not found,not found
31667,Gousuke,JP,1.0,M,0.0,1.0,0.0
31595,Ricardo,ES,1.0,M,0.0,1.0,0.0
34471,Joumana Marie,GB,1.0,F,1.0,0.0,0.0
23796,Eunsun,KR,3.0,F,1.0,0.0,0.0
29201,Hideki,JP,1.0,M,0.0,1.0,0.0
11050,Dilan,US,,not found,not found,not found,not found
23797,Jianfeng,CN,3.0,M,0.0,1.0,0.0
23798,Naison E.,US,3.0,M,0.0,1.0,0.0
40373,Young Jun,KR,1.0,?,0.0,0.0,0.66666669
27949,Raghumitra,IN,1.0,M,0.0,1.0,0.0
23799,Lenne,DE,3.0,M,0.0,1.0,0.0
11051,Xingyu,US,,not found,not found,not found,not found
23800,Yiwen,JP,3.0,F,1.0,0.0,0.0
11052,Namjae,KR,,not found,not found,not found,not found
11053,Fanghua,CN,,not found,not found,not found,not found
50765,Manuel,US,2.0,M,0.0,1.0,0.0
11054,Huamin,US,,not found,not found,not found,not found
11055,Dongjie,CN,,not found,not found,not found,not found
50054,Kamlesh,IE,2.0,M,0.0,1.0,0.0
46591,Borys,DE,2.0,M,0.0,1.0,0.0
23801,Eliya,IL,3.0,M,0.0,1.0,0.0
11056,Baohua,CN,,not found,not found,not found,not found
23802,Yuan,CN,3.0,M,0.0,1.0,0.0
30666,Edo,NL,1.0,M,0.0,1.0,0.0
39768,Tolu P.,US,1.0,F,0.75,0.0,0.0
36565,Leslie,US,1.0,F,0.69970024,0.0,0.0
42074,Yin,US,1.0,F,0.98639458,0.0,0.0
40697,Alexandre António,PT,1.0,M,0.0,1.0,0.0
23803,Suk Joon,KR,3.0,F,1.0,0.0,0.0
51132,Kwangjin Michael,US,2.0,M,0.0,1.0,0.0
11057,Dongyan,CN,,not found,not found,not found,not found
38668,Atsushi,JP,1.0,M,0.0,1.0,0.0
23804,Ming-Tan,TW,3.0,M,0.0,1.0,0.0
11058,Sangdon,US,,not found,not found,not found,not found
11059,Meng-Tsan,TW,,not found,not found,not found,not found
30203,Fan,US,1.0,F,0.96913582,0.0,0.0
23805,Hu-Chi,TW,3.0,M,0.0,1.0,0.0
47356,Ahmnon D.,US,2.0,M,0.0,1.0,0.0
11060,Albertelli,GB,,not found,not found,not found,not found
53928,William Richard,US,2.0,M,0.0,1.0,0.0
23806,Qun,CN,3.0,F,1.0,0.0,0.0
46432,Zinovy B.,US,2.0,M,0.0,1.0,0.0
37553,Lisa,US,1.0,F,0.9971168,0.0,0.0
23807,Jian,HK,3.0,M,0.0,1.0,0.0
49536,Jon D.,US,2.0,M,0.0,1.0,0.0
42154,Amin,IR,1.0,M,0.0,1.0,0.0
48377,Roshdy George S.,US,2.0,M,0.0,1.0,0.0
11061,Woosuk,KR,,not found,not found,not found,not found
11062,Nien-Fang,TW,,not found,not found,not found,not found
23808,Poh Lai,SG,3.0,F,1.0,0.0,0.0
49346,Jie,US,2.0,M,0.0,1.0,0.0
11063,Kapaya,US,,not found,not found,not found,not found
11064,Benhua,CN,,not found,not found,not found,not found
11065,Atsawin,US,,not found,not found,not found,not found
53624,Vann Stone,US,2.0,M,0.0,1.0,0.0
30825,Shuichi,JP,1.0,M,0.0,1.0,0.0
11066,Honglin,CN,,not found,not found,not found,not found
11067,Jaewook,KR,,not found,not found,not found,not found
34656,Kateryna,US,1.0,F,1.0,0.0,0.0
40149,Tim,DE,1.0,M,0.0,1.0,0.0
11068,Chengguo,CN,,not found,not found,not found,not found
48804,Yi-Hsiu,US,2.0,F,1.0,0.0,0.0
23809,Shi Ning,TW,3.0,F,1.0,0.0,0.0
49617,Jorge Manuel,NL,2.0,M,0.0,1.0,0.0
32479,Frederik Jan,NL,1.0,M,0.0,1.0,0.0
34388,Ju Youn,KR,1.0,?,0.0,0.0,1.0
41511,Xiaoli,CN,1.0,?,0.0,0.0,1.0
11069,Jinbao,CN,,not found,not found,not found,not found
39957,Thomas,AT,1.0,M,0.0,1.0,0.0
44438,Suguru,JP,1.0,M,0.0,1.0,0.0
23810,Yankai,CN,3.0,M,0.0,1.0,0.0
11070,Muniraju,US,,not found,not found,not found,not found
23811,Ningxin Patrick,CN,3.0,F,1.0,0.0,0.0
23812,Satoru,KR,3.0,M,0.0,1.0,0.0
23813,Can,CN,3.0,M,0.0,1.0,0.0
11071,JaeGyun,KR,,not found,not found,not found,not found
32338,Saleh,US,1.0,M,0.0,1.0,0.0
54589,Zhen,US,2.0,M,0.0,1.0,0.0
11072,Seongcheol,KR,,not found,not found,not found,not found
35515,Masaki,JP,1.0,M,0.0,1.0,0.0
50109,Kei,JP,2.0,M,0.0,1.0,0.0
11073,Seungho,KR,,not found,not found,not found,not found
46433,Yezdi B.,US,2.0,M,0.0,1.0,0.0
11074,XinYong,CN,,not found,not found,not found,not found
31243,Geof,US,1.0,M,0.0,1.0,0.0
23814,Divitha,FR,3.0,F,1.0,0.0,0.0
11075,Jungin,KR,,not found,not found,not found,not found
23815,Suhas,IN,3.0,M,0.0,1.0,0.0
38580,Ayako,JP,1.0,F,1.0,0.0,0.0
41609,Ankit,US,1.0,M,0.0,1.0,0.0
48881,Ishwar Ryan,US,2.0,M,0.0,1.0,0.0
45615,Shandon Dee,US,1.0,F,0.68714851,0.0,0.0
23816,Shu,US,3.0,M,0.0,1.0,0.0
37020,Laura,US,1.0,F,0.99674529,0.0,0.0
11076,Jin,CN,,not found,not found,not found,not found
23817,Bini,US,3.0,F,1.0,0.0,0.0
11077,Snir,IL,,not found,not found,not found,not found
31955,Sara,IT,1.0,F,1.0,0.0,0.0
11078,Gakuro,JP,,not found,not found,not found,not found
37775,Ismael,BR,1.0,M,0.0,1.0,0.0
32495,Sang Bok,KR,1.0,?,0.0,0.0,1.0
38656,Ashley,US,1.0,F,0.98165464,0.0,0.0
33990,Julien,FR,1.0,M,0.0,1.0,0.0
34697,Kazuho,JP,1.0,F,0.75,0.0,0.0
23818,Yang-Ming,US,3.0,M,0.0,1.0,0.0
23819,Zhiling,CN,3.0,F,1.0,0.0,0.0
11079,Fei,CN,,not found,not found,not found,not found
34235,Jong Kil,KR,1.0,?,0.0,0.0,1.0
50943,Matthew,US,2.0,M,0.0,1.0,0.0
52737,Sandeep,IN,2.0,M,0.0,1.0,0.0
11080,Xinyin,CN,,not found,not found,not found,not found
35097,Karsta,CH,1.0,F,1.0,0.0,0.0
33355,Janne,FI,1.0,M,0.0,1.0,0.0
11081,Gakuho,JP,,not found,not found,not found,not found
53050,Sofien,US,2.0,M,0.0,1.0,0.0
11082,Jinda,CN,,not found,not found,not found,not found
11083,Donghoon,KR,,not found,not found,not found,not found
44287,Christine,US,1.0,F,0.99653268,0.0,0.0
31302,Roel,CA,1.0,M,0.0,1.0,0.0
23820,Santiago,JP,3.0,M,0.0,1.0,0.0
48840,Ian F.,US,2.0,M,0.0,1.0,0.0
53227,Steven Edward,US,2.0,M,0.0,1.0,0.0
54140,Yahya,US,2.0,M,0.0,1.0,0.0
11084,Bin,CN,,not found,not found,not found,not found
47010,Changfeng Charles,US,2.0,M,0.0,1.0,0.0
11085,Yicong,US,,not found,not found,not found,not found
40699,Yoshihiro,JP,1.0,M,0.0,1.0,0.0
42693,Damien,FR,1.0,M,0.0,1.0,0.0
41241,Akinari,JP,1.0,M,0.0,1.0,0.0
36383,Mehmet Ali,TR,1.0,M,0.0,1.0,0.0
11086,Hyunbong,KR,,not found,not found,not found,not found
11087,Pengju,CN,,not found,not found,not found,not found
49686,Joseph,US,2.0,M,0.0,1.0,0.0
23821,Pandi C.,SG,3.0,M,0.0,1.0,0.0
48436,Giovanni,DE,2.0,M,0.0,1.0,0.0
43191,Taiki,JP,1.0,M,0.0,1.0,0.0
54545,Zachary,US,2.0,M,0.0,1.0,0.0
40160,Cassius,US,1.0,M,0.0,1.0,0.0
11088,SeMin,KR,,not found,not found,not found,not found
32701,Ki-hwan,KR,1.0,?,0.0,0.0,1.0
46241,Anindya,US,2.0,M,0.0,1.0,0.0
23822,Xiaodong,CN,3.0,M,0.0,1.0,0.0
23823,Uranchimeg,US,3.0,F,1.0,0.0,0.0
23824,Ruizhi,US,3.0,M,0.0,1.0,0.0
27442,Hardy,DE,1.0,M,0.0,1.0,0.0
11089,Dongwon,KR,,not found,not found,not found,not found
11090,Youbin,CN,,not found,not found,not found,not found
39326,Taylor A.,US,1.0,F,0.73821247,0.0,0.0
11091,Ruigang,CN,,not found,not found,not found,not found
52241,Reynaldo,US,2.0,M,0.0,1.0,0.0
48028,Eric J,US,2.0,M,0.0,1.0,0.0
23825,Cheng,CN,3.0,M,0.0,1.0,0.0
23826,Long,CN,3.0,M,0.0,1.0,0.0
45416,Joon Hee,KR,1.0,F,1.0,0.0,0.0
11092,Dilan,US,,not found,not found,not found,not found
11093,Yongwang,US,,not found,not found,not found,not found
46527,Bert,US,2.0,M,0.0,1.0,0.0
11094,Yang,CN,,not found,not found,not found,not found
36017,Huimin,US,1.0,F,1.0,0.0,0.0
27378,Hans-Anton,CH,1.0,M,0.0,1.0,0.0
23827,Weiqiang,CN,3.0,M,0.0,1.0,0.0
11095,Sukekazu,JP,,not found,not found,not found,not found
23828,Lirong,CN,3.0,F,1.0,0.0,0.0
51025,Micah,US,2.0,M,0.0,1.0,0.0
51404,Nathan R.,US,2.0,M,0.0,1.0,0.0
28737,Nick,CA,1.0,M,0.0,1.0,0.0
30532,Durai,IN,1.0,M,0.0,1.0,0.0
28757,Nese,US,1.0,F,1.0,0.0,0.0
46635,Brandon Frederick,US,2.0,M,0.0,1.0,0.0
11096,SangGil,KR,,not found,not found,not found,not found
37427,Ihar,BY,1.0,M,0.0,1.0,0.0
23829,Xueting,CN,3.0,F,1.0,0.0,0.0
40223,Won Rok,KR,1.0,M,0.0,1.0,0.0
23830,Hyewon,KR,3.0,F,1.0,0.0,0.0
11097,Pu,CN,,not found,not found,not found,not found
34014,Juliano,US,1.0,M,0.0,1.0,0.0
11098,Meiyuan,US,,not found,not found,not found,not found
23831,Peng-Hsiang,TW,3.0,M,0.0,1.0,0.0
38569,Weimin,CN,1.0,M,0.0,1.0,0.0
23832,Apratim,US,3.0,M,0.0,1.0,0.0
27975,Raghav,US,1.0,M,0.0,1.0,0.0
23833,Junlong,CN,3.0,M,0.0,1.0,0.0
11099,Jiehyun,KR,,not found,not found,not found,not found
11100,Chaoyu,CN,,not found,not found,not found,not found
45832,Adam,US,2.0,M,0.0,1.0,0.0
23834,Biraja,US,3.0,M,0.0,1.0,0.0
11101,Yanzun,US,,not found,not found,not found,not found
28556,Nader,US,1.0,M,0.0,1.0,0.0
42571,Andreas,DE,1.0,M,0.0,1.0,0.0
43158,Dan,RO,1.0,M,0.0,1.0,0.0
44073,Takahiro,JP,1.0,M,0.0,1.0,0.0
41986,Xiao,US,1.0,F,0.91085273,0.0,0.0
23835,Lijun,CN,3.0,F,1.0,0.0,0.0
23836,Sunam,KR,3.0,F,1.0,0.0,0.0
23837,Min-Lung,TW,3.0,M,0.0,1.0,0.0
38701,Atsuko,JP,1.0,F,1.0,0.0,0.0
11102,Shuaizhi,CN,,not found,not found,not found,not found
54563,Zenta,US,2.0,M,0.0,1.0,0.0
23838,Supradeep,US,3.0,M,0.0,1.0,0.0
23839,Dan-Jun,TW,3.0,M,0.0,1.0,0.0
43362,Deepan,IN,1.0,M,0.0,1.0,0.0
23840,Yiming,CN,3.0,M,0.0,1.0,0.0
23841,Balachandra,US,3.0,M,0.0,1.0,0.0
11103,Seyyedeh Qazale,US,,not found,not found,not found,not found
43482,Sowjanya,IN,1.0,F,1.0,0.0,0.0
11104,Yunjung,KR,,not found,not found,not found,not found
11105,Dongyuan,CN,,not found,not found,not found,not found
34962,Junichi,JP,1.0,M,0.0,1.0,0.0
42623,Tae Young,KR,1.0,M,0.0,1.0,0.0
23842,Haijing,CN,3.0,M,0.0,1.0,0.0
11106,Feipeng,CN,,not found,not found,not found,not found
38638,Ashish,IN,1.0,M,0.0,1.0,0.0
41188,Akitaka,JP,1.0,M,0.0,1.0,0.0
49256,Jeremy,US,2.0,M,0.0,1.0,0.0
11107,Tingfang,US,,not found,not found,not found,not found
11108,Zejing,CN,,not found,not found,not found,not found
23843,Kun,CN,3.0,M,0.0,1.0,0.0
27965,Rafael,ES,1.0,M,0.0,1.0,0.0
32049,Ferdinando A.,US,1.0,M,0.0,1.0,0.0
37914,Valentina Di,IT,1.0,F,1.0,0.0,0.0
23844,Dawei,CN,3.0,M,0.0,1.0,0.0
37902,Valérie,FR,1.0,F,1.0,0.0,0.0
23845,Lixin,CN,3.0,M,0.0,1.0,0.0
11109,Yikui,CN,,not found,not found,not found,not found
11110,Yu,US,,not found,not found,not found,not found
