,name_first,country,level,gender,F,M,?
18191,Yuanyuan,CN,3.0,F,1.0,0.0,0.0
874,Mengbin,CN,,not found,not found,not found,not found
875,Enning,US,,not found,not found,not found,not found
49366,Jeremiah Todd,US,2.0,M,0.0,1.0,0.0
876,Jeongho,KR,,not found,not found,not found,not found
877,Huanlong,CN,,not found,not found,not found,not found
878,Jen-Hsiang,TW,,not found,not found,not found,not found
32278,Guoliang,CN,1.0,M,0.0,1.0,0.0
879,Wooyong,KR,,not found,not found,not found,not found
18192,Yaoyao,CN,3.0,F,1.0,0.0,0.0
41865,Di,US,1.0,F,0.81060606,0.0,0.0
53015,Shawn,US,2.0,M,0.0,1.0,0.0
37668,Xuan K.,US,1.0,F,0.92510641,0.0,0.0
880,Xianghui,CN,,not found,not found,not found,not found
47565,Daniel,US,2.0,M,0.0,1.0,0.0
18193,Hai,CN,3.0,M,0.0,1.0,0.0
38177,Ralf,DE,1.0,M,0.0,1.0,0.0
881,Fenghui,CN,,not found,not found,not found,not found
18194,Sasuke,JP,3.0,M,0.0,1.0,0.0
882,Byunghoon,KR,,not found,not found,not found,not found
40235,Stefano,IT,1.0,M,0.0,1.0,0.0
46285,Andrew,US,2.0,M,0.0,1.0,0.0
883,Kunlun,CN,,not found,not found,not found,not found
54366,Yiwei,US,2.0,M,0.0,1.0,0.0
35233,Veeranarayana,IN,1.0,?,0.0,0.0,1.0
884,Yanan,CN,,not found,not found,not found,not found
18195,Zeshan,CN,3.0,M,0.0,1.0,0.0
885,HyonI,KR,,not found,not found,not found,not found
29740,Keigo,JP,1.0,M,0.0,1.0,0.0
886,Yang,DE,,not found,not found,not found,not found
38181,Rajmahendra,IN,1.0,F,1.0,0.0,0.0
36969,Young-Suk,KR,1.0,F,1.0,0.0,0.0
35283,Valeria,IT,1.0,F,1.0,0.0,0.0
47121,Channing Rodney,US,2.0,M,0.0,1.0,0.0
887,Zongpeng,CN,,not found,not found,not found,not found
54594,Zheng,US,2.0,M,0.0,1.0,0.0
41851,Bernd,DE,1.0,M,0.0,1.0,0.0
888,Panqi,CN,,not found,not found,not found,not found
45093,Andrew Payman,US,1.0,M,0.0,1.0,0.0
32043,Hyung-ki,KR,1.0,M,0.0,1.0,0.0
889,Ohjeong,KR,,not found,not found,not found,not found
42445,Damien Paul Joseph Henri,CH,1.0,M,0.0,1.0,0.0
32489,Gerardus Herbertus,CA,1.0,M,0.0,1.0,0.0
50660,Logan James,US,2.0,M,0.0,1.0,0.0
46444,Anupam Kumar,IN,2.0,M,0.0,1.0,0.0
37311,Xiao Feng,US,1.0,F,0.91085273,0.0,0.0
35997,Takehiro,JP,1.0,M,0.0,1.0,0.0
890,Jianchuan,CN,,not found,not found,not found,not found
49671,Jonathan,US,2.0,M,0.0,1.0,0.0
891,Jiuliang,CN,,not found,not found,not found,not found
892,Liwei,CN,,not found,not found,not found,not found
893,Yu,CN,,not found,not found,not found,not found
894,Naeri,KR,,not found,not found,not found,not found
895,Yuchao,CN,,not found,not found,not found,not found
32709,Helena,SE,1.0,F,1.0,0.0,0.0
47827,Dennis Michael,US,2.0,M,0.0,1.0,0.0
33526,Julius,DE,1.0,M,0.0,1.0,0.0
896,Huiyue,CN,,not found,not found,not found,not found
18196,Ko,JP,3.0,M,0.0,1.0,0.0
897,Kyu-Hyoun,US,,not found,not found,not found,not found
898,Babatope,SA,,not found,not found,not found,not found
37488,Vito,IT,1.0,M,0.0,1.0,0.0
18197,Ying,CN,3.0,M,0.0,1.0,0.0
36309,Takashi,JP,1.0,M,0.0,1.0,0.0
52519,Rodolfo,US,2.0,M,0.0,1.0,0.0
899,Tingfan,US,,not found,not found,not found,not found
30251,Myeong Seok,KR,1.0,?,0.0,0.0,1.0
44357,Andrew,GB,1.0,M,0.0,1.0,0.0
52215,Rajneet Kaur,US,2.0,F,1.0,0.0,0.0
52356,Richard C,US,2.0,M,0.0,1.0,0.0
46596,Balint,FR,2.0,M,0.0,1.0,0.0
43569,Da Hee,KR,1.0,?,0.0,0.0,1.0
900,Ling,CN,,not found,not found,not found,not found
35517,Toshiyuki,JP,1.0,M,0.0,1.0,0.0
901,Santimukul,US,,not found,not found,not found,not found
902,Dongjin,KR,,not found,not found,not found,not found
50440,L. Benjamin,US,2.0,M,0.0,1.0,0.0
903,Sin-Jhu,TW,,not found,not found,not found,not found
28787,Laura E.,CA,1.0,F,1.0,0.0,0.0
18198,Shibin,CN,3.0,M,0.0,1.0,0.0
18199,Yuanqing,CN,3.0,F,1.0,0.0,0.0
18200,Hyunsoo,KR,3.0,M,0.0,1.0,0.0
904,Baoduy,US,,not found,not found,not found,not found
37475,Vincent Johannes Jacobus,NL,1.0,M,0.0,1.0,0.0
18201,Yuan,CN,3.0,M,0.0,1.0,0.0
51093,Meng,US,2.0,F,1.0,0.0,0.0
905,Hualiang,CN,,not found,not found,not found,not found
906,Min-Gi,KR,,not found,not found,not found,not found
907,Yingfang,CN,,not found,not found,not found,not found
48792,Harry Anargiros,US,2.0,M,0.0,1.0,0.0
18202,Peiman,US,3.0,M,0.0,1.0,0.0
41044,Sheng,US,1.0,F,0.96858639,0.0,0.0
46826,Brian J.,US,2.0,M,0.0,1.0,0.0
39005,Oh Hyuck,KR,1.0,?,0.0,0.0,1.0
908,HoonBae,KR,,not found,not found,not found,not found
18203,Yanmin,CN,3.0,F,1.0,0.0,0.0
43349,Alona Bain,IL,1.0,F,1.0,0.0,0.0
18204,Junki,JP,3.0,F,1.0,0.0,0.0
909,Seongjae,KR,,not found,not found,not found,not found
910,Gyunam,KR,,not found,not found,not found,not found
38761,Revathy,IN,1.0,F,1.0,0.0,0.0
911,Jieqing,CN,,not found,not found,not found,not found
912,Seungwook,KR,,not found,not found,not found,not found
47170,Chen,US,2.0,M,0.0,1.0,0.0
18205,Xiaohong,CN,3.0,F,1.0,0.0,0.0
40999,Shige,JP,1.0,F,1.0,0.0,0.0
52056,Prasanna Kumar,IN,2.0,M,0.0,1.0,0.0
48731,Hanane,FR,2.0,F,1.0,0.0,0.0
18206,Haijun,CN,3.0,M,0.0,1.0,0.0
41995,Carlo,IT,1.0,M,0.0,1.0,0.0
913,Xiaojun,CN,,not found,not found,not found,not found
37445,Vernadette Dimafiles,CA,1.0,F,1.0,0.0,0.0
39554,Paul William,NL,1.0,M,0.0,1.0,0.0
28366,Kiyotaka,JP,1.0,M,0.0,1.0,0.0
50094,Kai,CN,2.0,M,0.0,1.0,0.0
18207,Rakeshbabu,NL,3.0,M,0.0,1.0,0.0
48770,Hardeep S.,CA,2.0,M,0.0,1.0,0.0
47637,Dann Joseph,US,2.0,M,0.0,1.0,0.0
45499,Hana'a Adel,KW,1.0,M,0.0,1.0,0.0
48938,Kyle Hunter,US,2.0,M,0.0,1.0,0.0
914,Chih-Kai,TW,,not found,not found,not found,not found
46495,Ashish,US,2.0,M,0.0,1.0,0.0
52116,Qiang,US,2.0,M,0.0,1.0,0.0
34133,Jae Sung,KR,1.0,?,0.0,0.0,1.0
915,Longbao,CN,,not found,not found,not found,not found
18208,Ruben Alexis,JP,3.0,M,0.0,1.0,0.0
916,Kwindla Hultman,US,,not found,not found,not found,not found
18209,Vishwa,IN,3.0,M,0.0,1.0,0.0
51076,Maxwell,US,2.0,M,0.0,1.0,0.0
18210,Jiyu,CN,3.0,F,1.0,0.0,0.0
917,Shengyang,US,,not found,not found,not found,not found
918,Zengfu,CN,,not found,not found,not found,not found
18211,Zhixiong,CN,3.0,M,0.0,1.0,0.0
32120,Hyun Jip,KR,1.0,?,0.0,0.0,1.0
47472,César Andrés,MX,2.0,M,0.0,1.0,0.0
18212,Juan,CN,3.0,M,0.0,1.0,0.0
919,Hualiang,CN,,not found,not found,not found,not found
920,Xianjiang,CN,,not found,not found,not found,not found
37495,Vishwanath Bandoo,IN,1.0,?,0.0,0.0,1.0
921,Seungho,US,,not found,not found,not found,not found
30158,Mei,US,1.0,F,0.9999842,0.0,0.0
922,Wenjiao,CN,,not found,not found,not found,not found
18213,Chakradhar,US,3.0,M,0.0,1.0,0.0
31230,Marina,RU,1.0,F,1.0,0.0,0.0
923,Kazuro,JP,,not found,not found,not found,not found
18214,Ishwarya,US,3.0,F,1.0,0.0,0.0
54125,Xiaoyu,US,2.0,F,1.0,0.0,0.0
18215,Zhang,CN,3.0,M,0.0,1.0,0.0
18216,Xiaoju,US,3.0,F,1.0,0.0,0.0
40638,Satoshi,JP,1.0,M,0.0,1.0,0.0
30594,Moon Soo,KR,1.0,?,0.0,0.0,1.0
46037,Alain,US,2.0,M,0.0,1.0,0.0
924,Yanjie,CN,,not found,not found,not found,not found
52146,Qiyu,US,2.0,M,0.0,1.0,0.0
18217,Huining,CN,3.0,F,1.0,0.0,0.0
18218,Swadesh K.,US,3.0,M,0.0,1.0,0.0
33703,Joo-Hyun,KR,1.0,?,0.0,0.0,1.0
18219,Guozhong,US,3.0,M,0.0,1.0,0.0
30015,Maya,JP,1.0,F,1.0,0.0,0.0
44840,Ganessh Kumar,IN,1.0,M,0.0,1.0,0.0
34757,Tina,US,1.0,F,0.99689633,0.0,0.0
44435,Andreas,AT,1.0,M,0.0,1.0,0.0
925,Yang,CN,,not found,not found,not found,not found
18220,Zhi,US,3.0,M,0.0,1.0,0.0
37085,Yujiro,JP,1.0,M,0.0,1.0,0.0
18221,Hao,CN,3.0,M,0.0,1.0,0.0
926,Li-Han,TW,,not found,not found,not found,not found
47475,Varouj D.,US,2.0,M,0.0,1.0,0.0
18222,Guodong,CN,3.0,M,0.0,1.0,0.0
33115,Jon,ES,1.0,M,0.0,1.0,0.0
18223,Qiang,CN,3.0,M,0.0,1.0,0.0
927,Olivier,CA,,not found,not found,not found,not found
928,Naiyong,US,,not found,not found,not found,not found
50169,Karl-Heinz,DE,2.0,M,0.0,1.0,0.0
18224,Zhiliang,CN,3.0,M,0.0,1.0,0.0
52098,Qian,US,2.0,M,0.0,1.0,0.0
32976,Hassan Kamal,KW,1.0,M,0.0,1.0,0.0
929,Chi-Hwang,TW,,not found,not found,not found,not found
44025,Andrea Diane,US,1.0,F,0.98641098,0.0,0.0
39823,Shunsuke,JP,1.0,M,0.0,1.0,0.0
930,Shiquan,CN,,not found,not found,not found,not found
33245,Jong Min,KR,1.0,?,0.0,0.0,1.0
32441,Gwen C.,US,1.0,F,0.98970515,0.0,0.0
931,Joo-Gyeom,KR,,not found,not found,not found,not found
28784,Larisa Ana-Maria,RO,1.0,F,1.0,0.0,0.0
18225,Kang,SG,3.0,M,0.0,1.0,0.0
51129,Michael A.,US,2.0,M,0.0,1.0,0.0
18226,Guihua,CN,3.0,F,1.0,0.0,0.0
932,Xiaojun,US,,not found,not found,not found,not found
933,Qufang,CN,,not found,not found,not found,not found
40451,Shigehiro,JP,1.0,M,0.0,1.0,0.0
18227,Jun-mo,US,3.0,M,0.0,1.0,0.0
934,Yifan,CN,,not found,not found,not found,not found
18228,Rubo,CN,3.0,F,1.0,0.0,0.0
935,Moo-Hyun,KR,,not found,not found,not found,not found
18229,Hanjun,KR,3.0,M,0.0,1.0,0.0
936,Sangheun,KR,,not found,not found,not found,not found
42334,Christoph S.,AU,1.0,M,0.0,1.0,0.0
45211,Venkata Rajam Raju,IN,1.0,?,0.0,0.0,1.0
18230,Chang,CN,3.0,M,0.0,1.0,0.0
32490,Genki,JP,1.0,M,0.0,1.0,0.0
37157,Yuji,JP,1.0,M,0.0,1.0,0.0
35576,Suvam,IN,1.0,?,0.0,0.0,1.0
937,Yu,US,,not found,not found,not found,not found
938,Mohammadhadi,US,,not found,not found,not found,not found
18231,Jinhua,CN,3.0,F,1.0,0.0,0.0
939,Donguk,KR,,not found,not found,not found,not found
51130,Michael,US,2.0,M,0.0,1.0,0.0
940,Linbai,CN,,not found,not found,not found,not found
18232,Chandra Ashok,KR,3.0,M,0.0,1.0,0.0
48482,George,US,2.0,M,0.0,1.0,0.0
941,Hidesato,JP,,not found,not found,not found,not found
942,Bin,CN,,not found,not found,not found,not found
46552,Noubar B.,US,2.0,M,0.0,1.0,0.0
48012,Eduardo A,US,2.0,M,0.0,1.0,0.0
943,Woonghee,KR,,not found,not found,not found,not found
46750,Bradley N.,US,2.0,M,0.0,1.0,0.0
944,Tomiyasu,JP,,not found,not found,not found,not found
39848,Shinichi,JP,1.0,M,0.0,1.0,0.0
18233,Tong,SG,3.0,M,0.0,1.0,0.0
945,Hongfei,CN,,not found,not found,not found,not found
31099,Masahiro,JP,1.0,M,0.0,1.0,0.0
946,Jia-Sin,TW,,not found,not found,not found,not found
36500,Young Su,KR,1.0,?,0.0,0.0,0.66666669
54432,Jemm Yue,US,2.0,F,1.0,0.0,0.0
947,Ggoch Ddeul,US,,not found,not found,not found,not found
43745,Dong-hyun,KR,1.0,M,0.0,1.0,0.0
948,Injo,US,,not found,not found,not found,not found
18234,Subal,US,3.0,M,0.0,1.0,0.0
45527,Juan Ernesto,CA,1.0,M,0.0,1.0,0.0
18235,Leelakrishna,US,3.0,M,0.0,1.0,0.0
949,Daamun,US,,not found,not found,not found,not found
18236,Gaby,IL,3.0,F,1.0,0.0,0.0
950,Xianhui,CN,,not found,not found,not found,not found
951,Syun-Ming,TW,,not found,not found,not found,not found
31798,Hisami,JP,1.0,F,1.0,0.0,0.0
43920,Celia S.,US,1.0,F,0.99858522,0.0,0.0
952,Kangguo,US,,not found,not found,not found,not found
953,Taisetsu,JP,,not found,not found,not found,not found
36317,Takanori,JP,1.0,M,0.0,1.0,0.0
49826,Joshua,US,2.0,M,0.0,1.0,0.0
954,Hongfan,US,,not found,not found,not found,not found
43502,Emily,US,1.0,F,0.99785495,0.0,0.0
43175,Elvir,US,1.0,M,0.0,1.0,0.0
40859,Sang Wol,KR,1.0,?,0.0,0.0,1.0
18237,Jiben,CN,3.0,F,1.0,0.0,0.0
43305,Buckley,US,1.0,M,0.0,1.0,0.0
29794,Michelle L.,US,1.0,F,0.99595797,0.0,0.0
955,Kilbom,KR,,not found,not found,not found,not found
18238,Burkay,US,3.0,M,0.0,1.0,0.0
18239,Xiaoyu,CN,3.0,F,1.0,0.0,0.0
29480,Kentaro,JP,1.0,M,0.0,1.0,0.0
18240,Tao,US,3.0,M,0.0,1.0,0.0
47875,Devon,US,2.0,M,0.0,1.0,0.0
49125,James Robert,US,2.0,M,0.0,1.0,0.0
956,Manohara Gudiyor,GB,,not found,not found,not found,not found
39747,Shuo,US,1.0,F,0.75,0.0,0.0
957,Chaohao,US,,not found,not found,not found,not found
44054,Babacar,US,1.0,M,0.0,1.0,0.0
958,Yingyang,CN,,not found,not found,not found,not found
959,Sungsik,KR,,not found,not found,not found,not found
960,Wenrui,CN,,not found,not found,not found,not found
961,Bojie,CN,,not found,not found,not found,not found
46597,Bare,DE,2.0,M,0.0,1.0,0.0
18241,Yan,CN,3.0,M,0.0,1.0,0.0
37800,Xiaohui,CN,1.0,F,1.0,0.0,0.0
18242,Wei,CN,3.0,M,0.0,1.0,0.0
962,Wooyong,KR,,not found,not found,not found,not found
32172,Hyung-Jun,KR,1.0,M,0.0,1.0,0.0
41055,Shelesh,IN,1.0,M,0.0,1.0,0.0
49304,Jeff,US,2.0,M,0.0,1.0,0.0
963,Wei'ang,CN,,not found,not found,not found,not found
46361,Andy,US,2.0,M,0.0,1.0,0.0
964,Xiaochuan,CN,,not found,not found,not found,not found
18243,Dhanashankar,US,3.0,M,0.0,1.0,0.0
965,Dae-Yeol,KR,,not found,not found,not found,not found
966,Meng-Hung,TW,,not found,not found,not found,not found
18244,Jie,CN,3.0,M,0.0,1.0,0.0
967,Yingcong,CN,,not found,not found,not found,not found
968,Hojung,KR,,not found,not found,not found,not found
54488,Yusuke,JP,2.0,M,0.0,1.0,0.0
42555,Dan Niculae,DE,1.0,M,0.0,1.0,0.0
33310,Jing,US,1.0,F,0.92206907,0.0,0.0
18245,Beguem,DE,3.0,F,1.0,0.0,0.0
18246,Peng Hui,CN,3.0,M,0.0,1.0,0.0
47656,Darren,US,2.0,M,0.0,1.0,0.0
33234,Jong Kyu,KR,1.0,?,0.0,0.0,1.0
969,Zifei,CN,,not found,not found,not found,not found
38524,Ryosuke,JP,1.0,M,0.0,1.0,0.0
18247,Xiaopeng,CN,3.0,M,0.0,1.0,0.0
970,Haoli,US,,not found,not found,not found,not found
18248,Qifeng,CN,3.0,M,0.0,1.0,0.0
49672,Jonathan,US,2.0,M,0.0,1.0,0.0
18249,Pei-Yu,TW,3.0,F,1.0,0.0,0.0
971,Taeyun,KR,,not found,not found,not found,not found
972,Rijun,CN,,not found,not found,not found,not found
54451,Yufan,US,2.0,M,0.0,1.0,0.0
39866,Shinji,JP,1.0,M,0.0,1.0,0.0
42983,Ariel,US,1.0,F,0.78577304,0.0,0.0
973,Jingwen,CN,,not found,not found,not found,not found
974,Jhy-Jyi,TW,,not found,not found,not found,not found
18250,Bing,CN,3.0,M,0.0,1.0,0.0
975,Yaole,CN,,not found,not found,not found,not found
976,Yong-Gan,KR,,not found,not found,not found,not found
977,Fanhong,CN,,not found,not found,not found,not found
46286,Andrew,US,2.0,M,0.0,1.0,0.0
29115,Kazuhiro,JP,1.0,M,0.0,1.0,0.0
44717,Frédéric,FR,1.0,M,0.0,1.0,0.0
978,Hyeok,KR,,not found,not found,not found,not found
18251,Tao,CN,3.0,M,0.0,1.0,0.0
18252,Lihong,CN,3.0,F,1.0,0.0,0.0
44433,Anirudh,US,1.0,M,0.0,1.0,0.0
40003,Shinnosuke,JP,1.0,M,0.0,1.0,0.0
51465,Naseem Y.,US,2.0,M,0.0,1.0,0.0
18253,Daeun,KR,3.0,F,1.0,0.0,0.0
18254,Wenqin,CN,3.0,F,1.0,0.0,0.0
18255,Dominque,SE,3.0,F,1.0,0.0,0.0
37078,Yukihiro,JP,1.0,M,0.0,1.0,0.0
18256,Mahdieh,US,3.0,F,1.0,0.0,0.0
979,Hyeon-Seok,KR,,not found,not found,not found,not found
980,Cheolkyu,KR,,not found,not found,not found,not found
981,Shuquan,CN,,not found,not found,not found,not found
48417,Buckell Gary,US,2.0,M,0.0,1.0,0.0
982,Kerui,CN,,not found,not found,not found,not found
983,Huiyang,CN,,not found,not found,not found,not found
18257,Xin,CN,3.0,F,1.0,0.0,0.0
18258,Qhalid,US,3.0,M,0.0,1.0,0.0
984,Runze,CN,,not found,not found,not found,not found
985,Jin,CN,,not found,not found,not found,not found
39163,Nir,IL,1.0,M,0.0,1.0,0.0
986,Youngjun,KR,,not found,not found,not found,not found
18259,Haizhen,CN,3.0,F,1.0,0.0,0.0
18260,Xiuqi,CN,3.0,M,0.0,1.0,0.0
18261,Xiaodong,US,3.0,M,0.0,1.0,0.0
987,Bortecene,CH,,not found,not found,not found,not found
988,Tingfang,US,,not found,not found,not found,not found
46059,Alberto,NL,2.0,M,0.0,1.0,0.0
40252,Sivabalan,IN,1.0,M,0.0,1.0,0.0
989,Chao-Chang,TW,,not found,not found,not found,not found
18262,Banri,JP,3.0,F,1.0,0.0,0.0
39245,Peter,DE,1.0,M,0.0,1.0,0.0
18263,Qi,CN,3.0,M,0.0,1.0,0.0
990,Maomao,SE,,not found,not found,not found,not found
991,Gangqiao,CN,,not found,not found,not found,not found
992,Yifan,US,,not found,not found,not found,not found
18264,Weiping,US,3.0,F,1.0,0.0,0.0
40283,Sina,US,1.0,F,0.79612714,0.0,0.0
50691,LuAn,US,2.0,M,0.0,1.0,0.0
993,Eishin,JP,,not found,not found,not found,not found
994,Jiawei,CN,,not found,not found,not found,not found
54116,Xiaomeng,US,2.0,M,0.0,1.0,0.0
33509,Jun-Ping,CN,1.0,?,0.0,0.0,1.0
34945,Teppei,JP,1.0,M,0.0,1.0,0.0
995,Donghoon,KR,,not found,not found,not found,not found
34132,Jae Jin,KR,1.0,?,0.0,0.0,1.0
50091,Kai Chung,CA,2.0,M,0.0,1.0,0.0
996,Weibing,US,,not found,not found,not found,not found
47032,Carroll Wayne,US,2.0,M,0.0,1.0,0.0
997,Guangping,US,,not found,not found,not found,not found
37377,Viktoria,DE,1.0,F,1.0,0.0,0.0
18265,Da xue,CN,3.0,F,1.0,0.0,0.0
42087,Carlos,ES,1.0,M,0.0,1.0,0.0
34227,Jae-woo,KR,1.0,M,0.0,1.0,0.0
43097,Emilien,FR,1.0,M,0.0,1.0,0.0
18266,Pengfei,US,3.0,M,0.0,1.0,0.0
36276,Takayuki,JP,1.0,M,0.0,1.0,0.0
18267,Zhiwei,US,3.0,M,0.0,1.0,0.0
998,Souham,IN,,not found,not found,not found,not found
53269,Steven Edward,US,2.0,M,0.0,1.0,0.0
999,Szu-Chi,TW,,not found,not found,not found,not found
37782,Yasuhiro,JP,1.0,M,0.0,1.0,0.0
1000,Naotsugu,JP,,not found,not found,not found,not found
18268,Jinsong,CN,3.0,M,0.0,1.0,0.0
1001,Yabing,JP,,not found,not found,not found,not found
48991,Iordana,CA,2.0,F,1.0,0.0,0.0
40159,Stephan,DE,1.0,M,0.0,1.0,0.0
34142,Jae Woong,KR,1.0,?,0.0,0.0,1.0
1002,Jongho,KR,,not found,not found,not found,not found
39254,Peter,GB,1.0,M,0.0,1.0,0.0
45656,Gyoo Taek,KR,1.0,?,0.0,0.0,1.0
48303,Francis,CA,2.0,M,0.0,1.0,0.0
44394,Doo Kyung,KR,1.0,?,0.0,0.0,1.0
53965,William Robert,US,2.0,M,0.0,1.0,0.0
41409,Ashutosh,US,1.0,M,0.0,1.0,0.0
40108,Sreejith,IN,1.0,M,0.0,1.0,0.0
18269,Seunghyun,KR,3.0,M,0.0,1.0,0.0
1003,Zongchao,CN,,not found,not found,not found,not found
1004,Yangzhi,CN,,not found,not found,not found,not found
33891,Jane Ellen,US,1.0,F,0.99690598,0.0,0.0
51851,Paul,IT,2.0,M,0.0,1.0,0.0
52610,Roxana Simona,NL,2.0,F,1.0,0.0,0.0
18270,Burkay,US,3.0,M,0.0,1.0,0.0
1005,Shun-Biao,TW,,not found,not found,not found,not found
50140,Kaixiang,US,2.0,M,0.0,1.0,0.0
18271,Tao,CN,3.0,M,0.0,1.0,0.0
36047,Tania,US,1.0,F,0.99778342,0.0,0.0
1006,Jing-Cheng,TW,,not found,not found,not found,not found
18272,Man,CN,3.0,F,1.0,0.0,0.0
38314,Proshanta,IN,1.0,M,0.0,1.0,0.0
47847,Derek,US,2.0,M,0.0,1.0,0.0
18273,Pierre,CN,3.0,M,0.0,1.0,0.0
1007,Xinxia,CN,,not found,not found,not found,not found
37844,Xiao-ping,CN,1.0,?,0.0,0.0,1.0
18274,Yuna,KR,3.0,F,1.0,0.0,0.0
1008,Jung-Kyung,KR,,not found,not found,not found,not found
41599,Asaf,IL,1.0,M,0.0,1.0,0.0
46918,Brynn,US,2.0,M,0.0,1.0,0.0
46827,Brian G.,US,2.0,M,0.0,1.0,0.0
1009,Shumeng,CN,,not found,not found,not found,not found
1010,Peymaun,US,,not found,not found,not found,not found
18275,Peng,CN,3.0,M,0.0,1.0,0.0
39004,Oh Jae,KR,1.0,?,0.0,0.0,1.0
18276,Oluwatobi,US,3.0,M,0.0,1.0,0.0
28857,Lakshmikanth,IN,1.0,?,0.0,0.0,1.0
18277,Dwarikanath,AU,3.0,M,0.0,1.0,0.0
1011,Caridy,US,,not found,not found,not found,not found
1012,Qingan,CN,,not found,not found,not found,not found
36210,Taiji,JP,1.0,M,0.0,1.0,0.0
43402,Engin,TR,1.0,M,0.0,1.0,0.0
48200,Ethan E.,US,2.0,M,0.0,1.0,0.0
1013,Kwangtai,KR,,not found,not found,not found,not found
18278,Yan,CN,3.0,M,0.0,1.0,0.0
1014,Tongfei,CN,,not found,not found,not found,not found
18279,Lihui,CN,3.0,F,1.0,0.0,0.0
52779,Samuel W.,US,2.0,M,0.0,1.0,0.0
33111,Jonas,DK,1.0,M,0.0,1.0,0.0
18280,Zhou,CN,3.0,M,0.0,1.0,0.0
1015,Qin,CN,,not found,not found,not found,not found
1016,Zhennian,CN,,not found,not found,not found,not found
1017,Li-Jen,TW,,not found,not found,not found,not found
1018,Rui,US,,not found,not found,not found,not found
1019,HanSeok,KR,,not found,not found,not found,not found
44385,Ga Young,KR,1.0,?,0.0,0.0,1.0
44080,Divya Kannan,US,1.0,F,0.99522436,0.0,0.0
1020,Fangpo,CN,,not found,not found,not found,not found
18281,Yuying,CN,3.0,F,1.0,0.0,0.0
53380,Syler A.,US,2.0,M,0.0,1.0,0.0
52268,Ranil,US,2.0,M,0.0,1.0,0.0
18282,Cheng,US,3.0,M,0.0,1.0,0.0
1021,Hong-Sil,KR,,not found,not found,not found,not found
18283,Guixiang,CN,3.0,F,1.0,0.0,0.0
44707,Aviad,IL,1.0,F,1.0,0.0,0.0
33547,Juan Socorro,MX,1.0,M,0.0,1.0,0.0
35681,Tae Hun,KR,1.0,M,0.0,1.0,0.0
33654,Jung Whan,KR,1.0,?,0.0,0.0,1.0
34131,Jae Ho,KR,1.0,?,0.0,0.0,1.0
1022,Linbo,CN,,not found,not found,not found,not found
33356,Jing,CA,1.0,F,1.0,0.0,0.0
49909,Julian,SE,2.0,M,0.0,1.0,0.0
18284,Linwei,CN,3.0,M,0.0,1.0,0.0
1023,Anongsack,JP,,not found,not found,not found,not found
39774,Siddhant,US,1.0,M,0.0,1.0,0.0
1024,Weinan,CN,,not found,not found,not found,not found
1025,Chao-Jung,TW,,not found,not found,not found,not found
37203,William Peter,NL,1.0,M,0.0,1.0,0.0
18285,Haitao,CN,3.0,M,0.0,1.0,0.0
18286,Fen,CN,3.0,F,1.0,0.0,0.0
49784,Joseph,US,2.0,M,0.0,1.0,0.0
53405,Taoran,US,2.0,M,0.0,1.0,0.0
18287,Lulwa,SA,3.0,F,1.0,0.0,0.0
33546,Juan Francisco,MX,1.0,M,0.0,1.0,0.0
46407,Anthony,US,2.0,M,0.0,1.0,0.0
51854,Paul,US,2.0,M,0.0,1.0,0.0
33060,Harjinder S.,US,1.0,M,0.0,1.0,0.0
28901,Lei,US,1.0,F,0.96792454,0.0,0.0
29225,Jung-Min,KR,1.0,M,0.0,1.0,0.0
36537,Yoshiyuki,JP,1.0,M,0.0,1.0,0.0
36631,Yeon Soo,KR,1.0,?,0.0,0.0,1.0
43433,Fabio,IT,1.0,M,0.0,1.0,0.0
1026,Songyi,KR,,not found,not found,not found,not found
18288,Pengpeng,CN,3.0,M,0.0,1.0,0.0
37336,Won Kyu,KR,1.0,M,0.0,1.0,0.0
18289,Bo,CN,3.0,M,0.0,1.0,0.0
47128,Dondi Charles,US,2.0,M,0.0,1.0,0.0
38929,Oleg Alexandrovich,UA,1.0,M,0.0,1.0,0.0
51254,Michal,GB,2.0,M,0.0,1.0,0.0
36014,Takehisa,JP,1.0,M,0.0,1.0,0.0
40425,Song,US,1.0,F,0.72757775,0.0,0.0
18290,Liang,NL,3.0,M,0.0,1.0,0.0
1027,Zhinian,CN,,not found,not found,not found,not found
18291,Jihye,KR,3.0,F,1.0,0.0,0.0
34545,Jenny S.,US,1.0,F,0.99326819,0.0,0.0
43263,Antonio,IT,1.0,M,0.0,1.0,0.0
18292,Hai,CN,3.0,M,0.0,1.0,0.0
1028,JeongWoo,KR,,not found,not found,not found,not found
1029,Kyungmin,US,,not found,not found,not found,not found
35306,Varsha,US,1.0,F,1.0,0.0,0.0
49785,Joseph,US,2.0,M,0.0,1.0,0.0
47203,Chong,US,2.0,M,0.0,1.0,0.0
1030,Jin,US,,not found,not found,not found,not found
18293,Pratyusa K.,US,3.0,F,1.0,0.0,0.0
38251,Pin,US,1.0,M,0.0,1.0,0.0
45679,Elisamauro Francisco,BR,1.0,M,0.0,1.0,0.0
41255,Sergej,BY,1.0,M,0.0,1.0,0.0
28229,Kristjan,SI,1.0,M,0.0,1.0,0.0
18294,Tao,US,3.0,M,0.0,1.0,0.0
1031,Houri,US,,not found,not found,not found,not found
